U_ele_1 U_ele_2 band_gap delta_gap delta_band delta_mag mag_moment obj_func d_obj 
8.81734933796765 0 2.525245999999999 2.525245999999999 0.7540113455831584 0.08720187306856807 [-0.000,-0.000,2.908,0.000,0.000,0.090] -0.2880686379673959 0.08258554834903811
9.612615267325634 0 2.6603009999999996 2.6603009999999996 0.8717265752341449 0.09953307657926241 [-0.000,-0.000,2.933,0.000,0.000,0.073] -0.3849070276513923 0.09683838968399638
5.193397354391077 0 1.8876330000000001 1.8876330000000001 0.6495158767404253 2.1798656304154775 [0.000,0.000,-2.590,0.000,0.000,-0.148] -2.5868425204022745 2.201935492750882
-4.265767007871388 0 0.0 0.0 2.775284785287824 1.0062201548369025 [-0.000,-0.000,0.280,0.000,0.000,0.023] -4.357342319725042 1.7704997993227676
-2.430096414963254 0 0.0 0.0 2.0459849113297928 0.3765545555870137 [-0.000,-0.000,1.815,-0.000,-0.000,0.192] -2.1639237953612565 2.1934185243637856
-3.0008558036679256 0 0.0 0.0 2.1450667026659773 0.5716811465610296 [0.000,0.000,1.341,-0.000,-0.000,0.108] -2.464065246109811 0.3001414507485545
-9.651656293955718 0 0.0 0.0 2.8121436738701666 1.1209467724502653 [0.000,0.000,0.000,0.000,0.000,-0.001] -4.582336854577332 2.1182716084675213
-5.00968548625969 0 0.0 0.0 2.7844178219478057 1.1119288046753113 [-0.000,-0.000,0.022,-0.000,-0.000,0.001] -4.494684136923614 0.08765271765371807
-8.981312183048638 0 0.0 0.0 2.80810322402474 1.1209467724502653 [-0.000,-0.000,-0.000,0.000,0.000,-0.001] -4.570982691722403 0.07629855479878866
-5.667655833424412 0 0.0 0.0 2.789885660961486 1.1274905025468434 [-0.000,-0.000,-0.016,0.000,0.000,-0.002] -4.52734841728592 0.04363427443648238
-6.328042445529622 0 0.0 0.0 2.794211599452158 1.1250488137558003 [-0.000,-0.000,-0.010,-0.000,-0.000,-0.002] -4.53667664792316 0.009328230637239976
-6.9922872437834265 0 0.0 0.0 2.7985285224260026 1.1221676196837382 [0.000,0.000,-0.003,0.000,0.000,-0.001] -4.545511028749266 0.008834380826105992
-7.657914015258808 0 0.0 0.0 2.801547588981763 1.1209467724502653 [0.000,-0.000,0.000,-0.000,-0.000,-0.001] -4.552595279998099 0.007084251248832274
-8.319574404025495 0 0.0 0.0 2.804979212357544 1.1209467724502653 [0.000,0.000,-0.000,-0.000,-0.000,-0.001] -4.562215024212307 0.009619744214208303
-1.4607828851472437 0 0.0 0.0 1.9338446941324208 0.2699126401881419 [0.000,0.000,2.076,0.000,0.000,0.232] -1.9063040671787246 2.6559109570335826
